"location","GEO_id","year","treat","switcher","switcher2","year_switch","multi","single","l.multi","l.single","l.total","pct_asian","pct_black","pct_hisp","pct_wnh","max.group","min.group","prop_asian_elected_past12","prop_black_elected_past12","prop_latino_elected_past12","prop_white_elected_past12","prop_min_elected_past12","H_citytract_NHW","population.th","own_rate","vacancy_rate","med_value.th","med_income.th","density"
"FILLMORE",624092,2018,0,0,0,NA,0,57,0,4.06044301054642,4.06044301054642,1.8,0.2,68,20.2397743300423,"white","hisp",0,0,0.2,0.8,0.2,0.0069905324,15.598,0.648322408981764,0.0633572828216852,388.3,67.636,4460.1
"FILLMORE",624092,2019,0,0,0,NA,0,94,0,4.55387689160054,4.55387689160054,1.8,0.166666666666667,67.4,20.019125456485,"white","hisp",0,0,0.133333333333333,0.866666666666667,0.133333333333333,0.0069905324,15.506,0.673204371518833,0.0544701341498656,354.6,61.948,4460.1
"FIREBAUGH",624134,2010,0,0,0,NA,0,46,0,3.85014760171006,3.85014760171006,0.8,0.2,87.2,9.30421809304218,"hisp","hisp",0,0,0.4,0.6,0.4,0,7.373,0.482164654821647,0.0940798531436439,170.5,30,2180.4
"FIREBAUGH",624134,2011,0,0,0,NA,0,37,0,3.63758615972639,3.63758615972639,0.6,0,86,9.03130853625903,"hisp","hisp",0,0,0.4,0.6,0.4,0,7.474,0.514324142568931,0.126955744300402,135.8,33.009,2180.4
"FIREBAUGH",624134,2012,0,0,0,NA,0,49,0,3.91202300542815,3.91202300542815,0,0,81.8,10.5642099751276,"hisp","hisp",0,0,0.4,0.6,0.4,0,7.639,0.563067210311719,0.126426289365587,126.5,32.875,2180.4
"FIREBAUGH",624134,2013,0,0,0,NA,0,58,0,4.07753744390572,4.07753744390572,0,0,85.4,7.01144989064711,"hisp","hisp",0,0,0.4,0.6,0.4,0,7.773,0.530171856829048,0.109443954104148,117.2,35,2180.4
"FIREBAUGH",624134,2014,0,0,0,NA,0,0,0,0,0,0,0,88.1,5.84751102709515,"hisp","hisp",0,0,0.4,0.6,0.4,0,7.935,0.52966476913346,0.0870479394449117,106.9,31.312,2180.4
"FIREBAUGH",624134,2015,0,0,0,NA,0,0,0,0,0,0,0,91.8,5.46759030183078,"hisp","hisp",0,0,0.466666666666667,0.533333333333333,0.466666666666667,0,8.084,0.563841667700707,0.0685053380782918,121.6,39.15,2180.4
"FIREBAUGH",624134,2016,0,0,0,NA,0,0,0,0,0,0,0,92.6,6.25,"hisp","hisp",0,0,0.466666666666667,0.533333333333333,0.466666666666667,0,8.176,0.520490797546012,0.0178163544997716,122.4,36.181,2180.4
"FIREBAUGH",624134,2017,0,0,0,NA,8,1,2.19722457733622,0.693147180559945,2.30258509299405,0,0,92.2,7.52870090634441,"hisp","hisp",0,0,0.533333333333333,0.466666666666667,0.533333333333333,0,8.275,0.535822523942296,0.0191451469278718,150.7,41.365,2180.4
"FIREBAUGH",624134,2018,0,0,0,NA,0,0,0,0,0,0,0,89.3,10.1627486437613,"hisp","hisp",0,0,0.533333333333333,0.466666666666667,0.533333333333333,0,8.295,0.498972064336679,0.0303571428571429,160.5,39.524,2180.4
"FIREBAUGH",624134,2019,0,0,0,NA,0,2,0,1.09861228866811,1.09861228866811,0,0,91.3666666666667,7.98048318336857,"hisp","hisp",0,0,0.6,0.4,0.6,0,8.24866666666667,0.518428461941662,0.0224395480949287,144.533333333333,39.0233333333333,2180.4
"FOLSOM",624638,2010,0,0,0,NA,26,48,3.29583686600433,3.89182029811063,4.31748811353631,12,1.8,6.6,66.6690797474952,"white","none",0,0,0,1,NA,0.0990028,69.068,0.766751054852321,0.0542198847983972,461.2,94.642,3290.1
"FOLSOM",624638,2011,0,0,0,NA,40,59,3.71357206670431,4.0943445622221,4.60517018598809,13.2,1.6,7.3,65.7800011337226,"white","none",0,0,0,1,NA,0.0990028,70.564,0.760695077893842,0.0525072092278116,431.9,95.143,3290.1
"FOLSOM",624638,2012,0,0,0,NA,57,165,4.06044301054642,5.11198778835654,5.40717177146012,13.7,1.6,8.5,64.9822113707708,"white","none",0,0,0,1,NA,0.0990028,71.675,0.736061712587534,0.0585083666576076,398.2,95.623,3290.1
"FOLSOM",624638,2013,0,0,0,NA,4,337,1.6094379124341,5.82304589548302,5.8348107370626,13.8,1.5,8.3,63.8158621451453,"white","none",0,0,0,1,NA,0.0990028,72.424,0.727471132712132,0.0505058275954918,385,98.359,3290.1
"FOLSOM",624638,2014,0,0,0,NA,0,300,0,5.70711026474888,5.70711026474888,13.3,1.7,8.4,63.3144244143235,"white","none",0,0,0,1,NA,0.0990028,73.334,0.716149265942457,0.0412721441661576,393.6,100.163,3290.1
"FOLSOM",624638,2015,0,0,0,NA,0,246,0,5.50938833662798,5.50938833662798,13.3,1.5,8,64.062247154647,"white","none",0,0,0,1,NA,0.0990028,74.156,0.722125306762071,0.0370604651162791,409.4,100.978,3290.1
"FOLSOM",624638,2016,0,0,0,NA,4,152,1.6094379124341,5.03043792139244,5.05624580534831,13.9,1.5,7.4,64.0048025613661,"white","none",0,0,0,1,NA,0.0990028,74.96,0.732026238855032,0.0328381260572185,433.3,102.692,3290.1
"FOLSOM",624638,2017,0,0,0,NA,355,139,5.87493073085203,4.9416424226093,6.20455776256869,14.2,1.3,7.9,62.6849546095366,"white","none",0,0,0,1,NA,0.0990028,75.897,0.739382101766442,0.0282373384498425,456.6,106.718,3290.1
"FOLSOM",624638,2018,0,0,0,NA,361,424,5.89164421182577,6.05208916892442,6.66695679242921,14.6,1.1,8.5,62.1242224732817,"white","none",0,0,0,1,NA,0.0990028,77.007,0.739901146753665,0.02893444373265,488.4,109.762,3290.1
"FOLSOM",624638,2019,0,0,0,NA,228,453,5.43372200355424,6.11809719804135,6.52502965784346,14.2333333333333,1.3,7.93333333333333,62.9379932147281,"white","none",0,0,0,0.933333333333333,NA,0.0990028,75.9546666666667,0.73710316245838,0.0300033027465703,459.433333333333,106.390666666667,3290.1
"FONTANA",624680,2010,0,1,1,2018,202,103,5.31320597904179,4.64439089914137,5.72358510195238,6.6,11.8,56.3,15.8904500015834,"white","hisp",0,0.181818181818182,0.0909090909090909,0.363636363636364,0.0909090909090909,0.056377266,189.466,0.718724378877881,0.0652230472111594,346.7,63.252,4620.8
"FONTANA",624680,2011,0,1,1,2018,0,136,0,4.91998092582813,4.91998092582813,6.6,12.5,56.7,15.6298144507441,"white","hisp",0,0.181818181818182,0,0.454545454545455,0,0.056377266,192.779,0.701506512963502,0.0625520771336746,294.8,64.058,4620.8
"FONTANA",624680,2012,0,1,1,2018,98,179,4.59511985013459,5.19295685089021,5.62762111369064,6.7,12.3,56.4,15.4123051664976,"white","hisp",0,0.181818181818182,0,0.454545454545455,0,0.056377266,196.129,0.690574682081516,0.0621966139153084,258.1,64.195,4620.8
"FONTANA",624680,2013,0,1,1,2018,0,223,0,5.41164605185504,5.41164605185504,6.6,11.8,57.7,14.8727679020796,"white","hisp",0,0.181818181818182,0.0909090909090909,0.454545454545455,0.0909090909090909,0.056377266,198.692,0.681349909396972,0.0509898256960328,243.9,64.354,4620.8
"FONTANA",624680,2014,0,1,1,2018,60,336,4.11087386417331,5.82008293035236,5.98393628068719,6.5,11.6,57.9,15.4890616076085,"white","hisp",0,0.181818181818182,0.0909090909090909,0.454545454545455,0.0909090909090909,0.056377266,201.355,0.650885215849199,0.0499269736336383,253.7,64.995,4620.8
"FONTANA",624680,2015,0,1,1,2018,57,456,4.06044301054642,6.12468339089421,6.24222326545517,6.7,11.5,59.2,14.3752117323016,"white","hisp",0,0.166666666666667,0.0833333333333333,0.5,0.0833333333333333,0.056377266,203.677,0.638749335067084,0.0406948843459065,268.1,64.824,4620.8
"FONTANA",624680,2016,0,1,1,2018,30,458,3.43398720448515,6.12905021006055,6.19236248947487,6.8,10.8,59.6,14.5340791704836,"white","hisp",0,0.166666666666667,0.0833333333333333,0.5,0.0833333333333333,0.056377266,205.228,0.639515341020129,0.0415578114503247,289.4,65.995,4620.8
"FONTANA",624680,2017,0,1,1,2018,101,562,4.62497281328427,6.33327962813969,6.49828214947643,7.2,10.2,60.2,14.2201790560443,"white","hisp",0,0.0833333333333333,0.25,0.416666666666667,0.25,0.056377266,207.086,0.649000145257348,0.038037037037037,323.3,68.304,4620.8
"FONTANA",624680,2018,1,1,1,2018,85,413,4.45434729625351,6.02586597382531,6.21260609575152,7.2,10.2,61.2,13.7874922825842,"white","hisp",0,0.0833333333333333,0.25,0.416666666666667,0.25,0.056377266,208.943,0.655133360846906,0.0369143823905257,351.7,70.789,4620.8
"FONTANA",624680,2019,1,1,1,2018,194,642,5.27299955856375,6.46614472423762,6.72982407048948,7.06666666666667,10.4,60.3333333333333,14.1805835030374,"white","hisp",0,0.0833333333333333,0.25,0.416666666666667,0.25,0.056377266,207.085666666667,0.647882949041461,0.0388364102926292,321.466666666667,68.3626666666667,4620.8
"FORT BRAGG",625058,2010,0,0,0,NA,NA,NA,NA,NA,NA,1.1,0,20.9,60.9922178988327,"white","none",0,0,0.0769230769230769,0.923076923076923,NA,0.041604184,7.196,0.451119133574007,0.151222456987625,375.7,34.57,2645.6
"FORT BRAGG",625058,2011,0,0,0,NA,NA,NA,NA,NA,NA,0.9,0,20.5,60.504784357232,"white","none",0,0,0.1,0.9,NA,0.041604184,7.211,0.4736619121593,0.146748681898067,361.1,35.03,2645.6
"FORT BRAGG",625058,2012,0,0,0,NA,NA,NA,NA,NA,NA,1.2,0,19.8,59.1436464088398,"white","none",0,0,0.1,0.9,NA,0.041604184,7.24,0.416807670614777,0.136585365853659,343.9,36.389,2645.6
"FORT BRAGG",625058,2013,0,0,0,NA,NA,NA,NA,NA,NA,2,0,19.3,57.5423612067778,"white","none",0,0,0.1,0.9,NA,0.041604184,7.259,0.395941947301677,0.126751980499695,303.4,36.641,2645.6
"FORT BRAGG",625058,2014,0,0,0,NA,NA,NA,NA,NA,NA,1.8,0.9,18,55.5677756392631,"white","none",0,0,0.0909090909090909,0.909090909090909,NA,0.041604184,7.274,0.374576749435666,0.124620982413584,299.7,34.057,2645.6
"FORT BRAGG",625058,2015,0,0,0,NA,NA,NA,NA,NA,NA,1.4,0.8,17.5,59.3306707065143,"white","none",0,0,0,1,NA,0.041604184,7.261,0.361693091732729,0.119642306506321,290.8,33.867,2645.6
"FORT BRAGG",625058,2019,0,0,0,NA,0,0,0,0,0,0.8,0.566666666666667,18.5,60.8090193195163,"white","none",0,0,0,1,NA,0.041604184,7.27566666666667,0.339355185884909,0.111972546315999,308.966666666667,40.5086666666667,2645.6
"FORT JONES",625128,2010,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,83.6538461538462,"white","none",0,0,0,1,NA,0,0.52,0.657692307692308,0.260586319218241,219.4,31.417,1393.1
"FORT JONES",625128,2011,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.7,88.5714285714286,"white","none",0,0,0,1,NA,0,0.595,0.597495527728086,0.216463414634146,167.2,26.875,1393.1
"FORT JONES",625128,2012,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.5,79.7570850202429,"white","none",0,0,0,1,NA,0,0.741,0.674074074074074,0.167155425219941,161.7,30.833,1393.1
"FORT JONES",625128,2013,0,0,0,NA,NA,NA,NA,NA,NA,0,0,2.8,86.731843575419,"white","none",0,0,0,1,NA,0,0.716,0.645251396648045,0.194366197183099,160.1,34.063,1393.1
"FORT JONES",625128,2014,0,0,0,NA,NA,NA,NA,NA,NA,0,0,6.5,84.9056603773585,"white","none",0,0,0,1,NA,0,0.848,0.691037735849057,0.175572519083969,154.3,39.5,1393.1
"FORT JONES",625128,2015,0,0,0,NA,NA,NA,NA,NA,NA,2,0,8.2,74.7443762781186,"white","none",0,0,0,1,NA,0,0.978,0.52760736196319,0.122194513715711,156.9,36.136,1393.1
"FORT JONES",625128,2019,0,0,0,NA,0,0,0,0,0,1.4,0,15.7,68.9428762958175,"white","none",0,0,0.25,0.75,NA,0,0.822333333333333,0.537363984055161,0.190856003358522,159.6,32.8336666666667,1393.1
"FORTUNA",625296,2010,0,0,0,NA,0,7,0,2.07944154167984,2.07944154167984,1.9,0.7,7.5,77.8722308088614,"white","none",0,0,0,1,NA,0.023945611,11.646,0.606129998238506,0.0397096498719044,302.4,38.712,2461.4
"FORTUNA",625296,2011,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,2.2,0.8,7.6,77.6312430868714,"white","none",0,0,0,1,NA,0.023945611,11.753,0.631409699287328,0.0604719764011799,289.2,37.532,2461.4
"FORTUNA",625296,2012,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,3.5,0.4,7.3,77.5824175824176,"white","none",0,0,0,1,NA,0.023945611,11.83,0.631619736502196,0.0839583333333333,287.5,38.78,2461.4
"FORTUNA",625296,2013,0,0,0,NA,35,9,3.58351893845611,2.30258509299405,3.80666248977032,3.1,0.3,9.9,74.8375664500886,"white","none",0,0,0,1,NA,0.023945611,11.851,0.574519230769231,0.0936207271935554,269.6,41.026,2461.4
"FORTUNA",625296,2014,0,0,0,NA,22,10,3.13549421592915,2.39789527279837,3.49650756146648,1.5,0.5,10,74.542695776785,"white","none",0,0,0,1,NA,0.023945611,11.863,0.559544208361892,0.11163087391027,258.9,42.45,2461.4
"FORTUNA",625296,2015,0,0,0,NA,23,11,3.17805383034795,2.484906649788,3.55534806148941,1,1.2,9.5,74.403561827957,"white","none",0,0,0,1,NA,0.023945611,11.904,0.559392854097382,0.116734693877551,252.9,44.077,2461.4
"FORTUNA",625296,2016,0,0,0,NA,30,13,3.43398720448515,2.63905732961526,3.78418963391826,0.5,0.9,9.5,73.6930435512293,"white","none",0,0,0,1,NA,0.023945611,11.917,0.532171695707607,0.0995337522805595,244,44.904,2461.4
"FORTUNA",625296,2017,0,0,0,NA,44,15,3.80666248977032,2.77258872223978,4.0943445622221,0.2,1,9.5,73.4746682246891,"white","none",0,0,0,1,NA,0.023945611,11.981,0.551061849564261,0.099001996007984,251.8,46.451,2461.4
"FORTUNA",625296,2018,0,0,0,NA,11,20,2.484906649788,3.04452243772342,3.46573590279973,0,1.2,9.5,72.113559461913,"white","none",0,0,0,1,NA,0.023945611,12.117,0.564831855445876,0.0803852201257862,266,45.893,2461.4
"FORTUNA",625296,2019,0,0,0,NA,4,20,1.6094379124341,3.04452243772342,3.2188758248682,0.233333333333333,1.03333333333333,9.5,73.0937570792771,"white","none",0,0,0,1,NA,0.023945611,12.005,0.549355133572581,0.0929736561381099,253.933333333333,45.7493333333333,2461.4
"FOSTER CITY",625338,2010,0,0,0,NA,0,0,0,0,0,39.3,1.9,6.1,43.5621596180999,"white","asian",0,0,0,1,0,0.010231397,29.746,0.623377933167485,0.0439354417998044,851.9,111.563,8137.6
"FOSTER CITY",625338,2011,0,0,0,NA,300,0,5.70711026474888,0,5.70711026474888,41.2,2.1,5.3,41.3367404506687,"white","asian",0,0,0,1,0,0.010231397,30.133,0.621265670845559,0.0485444922262653,867.2,115.053,8137.6
"FOSTER CITY",625338,2012,0,0,0,NA,0,0,0,0,0,40.4,2.5,5.3,41.4157507966443,"white","asian",0.0769230769230769,0,0.0769230769230769,0.846153846153846,0.0769230769230769,0.010231397,30.754,0.61486949988567,0.0425050505050505,847.9,114.72,8137.6
"FOSTER CITY",625338,2013,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,41,2.8,5.6,41.5400364694968,"white","asian",0.0769230769230769,0,0.0769230769230769,0.846153846153846,0.0769230769230769,0.010231397,31.259,0.614620503423667,0.0503728383309535,847.4,114.26,8137.6
"FOSTER CITY",625338,2014,0,0,0,NA,232,0,5.4510384535657,0,5.4510384535657,41.3,2.3,4.8,41.8938036404791,"white","asian",0.0833333333333333,0,0.0833333333333333,0.833333333333333,0.0833333333333333,0.010231397,31.809,0.605409504550051,0.0362931920613584,850.8,114.651,8137.6
"FOSTER CITY",625338,2015,0,0,0,NA,320,26,5.77144112313002,3.29583686600433,5.84932477994686,41.6,2.7,4.2,41.6530252957346,"white","asian",0.0833333333333333,0,0.0833333333333333,0.833333333333333,0.0833333333333333,0.010231397,32.377,0.605899705014749,0.0380071506295663,897.2,123.039,8137.6
"FOSTER CITY",625338,2016,0,0,0,NA,74,0,4.31748811353631,0,4.31748811353631,42.7,2.2,4.4,41.5931082597749,"white","asian",0.0666666666666667,0,0.133333333333333,0.8,0.0666666666666667,0.010231397,32.967,0.599695075468822,0.0404460966542751,949.9,129.733,8137.6
"FOSTER CITY",625338,2017,0,0,0,NA,0,0,0,0,0,44.7,2.2,5.1,39.6253989084076,"white","asian",0.0666666666666667,0,0.133333333333333,0.8,0.0666666666666667,0.010231397,33.529,0.590951338710161,0.0465826935976746,1051,136.383,8137.6
"FOSTER CITY",625338,2018,0,0,0,NA,0,0,0,0,0,44.9,2.5,6.8,37.3312810798011,"white","asian",0.0769230769230769,0,0.153846153846154,0.769230769230769,0.0769230769230769,0.010231397,33.784,0.584384670316591,0.0556846286442329,1153.6,152.446,8137.6
"FOSTER CITY",625338,2019,0,0,0,NA,0,20,0,3.04452243772342,3.04452243772342,44.1,2.3,5.43333333333333,39.5165960826612,"white","asian",0.2,0,0.133333333333333,0.666666666666667,0.2,0.010231397,33.4266666666667,0.591677028165191,0.0475711396320609,1051.5,139.520666666667,8137.6
"FOUNTAIN VALLEY",625380,2010,0,0,0,NA,0,3,0,1.38629436111989,1.38629436111989,28.6,1.6,9.1,50.115536471316,"white","asian",0,0,0,1,0,0.07952485,54.961,0.743447895607425,0.0242044861763172,644.2,79.364,6133.5
"FOUNTAIN VALLEY",625380,2011,0,0,0,NA,0,26,0,3.29583686600433,3.29583686600433,29.3,1.6,9.2,48.0773062363021,"white","asian",0.0625,0,0,0.9375,0.0625,0.07952485,55.209,0.741474267790057,0.0208387600937744,626.9,81.661,6133.5
"FOUNTAIN VALLEY",625380,2012,0,0,0,NA,0,32,0,3.49650756146648,3.49650756146648,29.3,1.8,11,46.2235812573073,"white","asian",0.0625,0,0,0.9375,0.0625,0.07952485,55.595,0.736660929432014,0.0209266775604871,607.6,81.212,6133.5
"FOUNTAIN VALLEY",625380,2013,0,0,0,NA,20,38,3.04452243772342,3.66356164612965,4.07753744390572,28.7,1.4,11.8,46.5579224124054,"white","asian",0.0625,0,0,0.9375,0.0625,0.07952485,55.911,0.732988538888488,0.0232643245503973,604.1,80.87,6133.5
"FOUNTAIN VALLEY",625380,2014,0,0,0,NA,0,7,0,2.07944154167984,2.07944154167984,30.2,1.2,11.4,46.045357902197,"white","asian",0.0625,0,0,0.9375,0.0625,0.07952485,56.44,0.732718894009217,0.0242673040947828,605,82.532,6133.5
"FOUNTAIN VALLEY",625380,2015,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,30.2,1.2,11.9,45.3136023705376,"white","asian",0.133333333333333,0,0,0.866666666666667,0.133333333333333,0.07952485,56.696,0.720888430119774,0.0233257308729007,614.1,82.367,6133.5
"FOUNTAIN VALLEY",625380,2016,0,0,0,NA,0,8,0,2.19722457733622,2.19722457733622,30.9,0.9,11.5,46.340215281454,"white","asian",0.133333333333333,0,0,0.866666666666667,0.133333333333333,0.07952485,56.67,0.709282242125318,0.0238969637407541,626.6,84.763,6133.5
"FOUNTAIN VALLEY",625380,2017,0,0,0,NA,0,16,0,2.83321334405622,2.83321334405622,30,0.6,11.8,46.6684322033898,"white","asian",0.133333333333333,0,0,0.866666666666667,0.133333333333333,0.07952485,56.64,0.701906628652887,0.0260737002575829,654.1,86.602,6133.5
"FOUNTAIN VALLEY",625380,2018,0,0,0,NA,0,11,0,2.484906649788,2.484906649788,32.2,0.7,10.9,45.3505286312354,"white","asian",0.133333333333333,0,0,0.866666666666667,0.133333333333333,0.07952485,56.372,0.695096406896181,0.0221883379778117,688,85.423,6133.5
"FOUNTAIN VALLEY",625380,2019,0,0,0,NA,106,24,4.67282883446191,3.2188758248682,4.87519732320115,31.0333333333333,0.733333333333333,11.4,46.1197253720264,"white","asian",0.2,0,0,0.8,0.2,0.07952485,56.5606666666667,0.702095092558129,0.0240530006587162,656.233333333333,85.596,6133.5
"FOWLER",625436,2010,0,0,0,NA,0,85,0,4.45434729625351,4.45434729625351,9.9,2.2,53.9,23.0348727615457,"hisp","none",0.0714285714285714,0,0.5,0.428571428571429,NA,0.00044279918,5.305,0.631357552581262,0.0218642117376295,245.1,56.75,2200.3
"FOWLER",625436,2011,0,0,0,NA,0,1,0,0.693147180559945,0.693147180559945,8.8,2.1,57,22.1567905778432,"hisp","none",0.0769230769230769,0,0.538461538461538,0.384615384615385,NA,0.00044279918,5.434,0.609987005754594,0.0233236151603499,240.7,54.698,2200.3
"FOWLER",625436,2012,0,0,0,NA,0,4,0,1.6094379124341,1.6094379124341,8.2,2.4,62.5,18.9036251105217,"hisp","none",0.0833333333333333,0,0.5,0.416666666666667,NA,0.00044279918,5.655,0.570944137069427,0.00672371638141809,214.9,52.313,2200.3
"FOWLER",625436,2013,0,0,0,NA,0,30,0,3.43398720448515,3.43398720448515,7,1.4,62.2,21.3310285220398,"hisp","none",0.0666666666666667,0,0.466666666666667,0.4,NA,0.00044279918,5.785,0.519720767888307,0.00563380281690141,211.9,49.663,2200.3
"FOWLER",625436,2014,0,0,0,NA,2,66,1.09861228866811,4.20469261939097,4.23410650459726,8.3,1.4,61,19.9390656736628,"hisp","none",0.0666666666666667,0,0.466666666666667,0.4,NA,0.00044279918,5.908,0.532478632478632,0.0241657077100115,218.6,47.731,2200.3
"FOWLER",625436,2015,0,0,0,NA,4,30,1.6094379124341,3.43398720448515,3.55534806148941,10.1,0.5,65.5,13.6696636696637,"hisp","none",0.0769230769230769,0,0.461538461538462,0.384615384615385,NA,0.00044279918,6.006,0.524576413353464,0.0170688640376692,204.5,44.539,2200.3
"FOWLER",625436,2016,0,0,0,NA,0,49,0,3.91202300542815,3.91202300542815,9.4,0.2,64.8,16.800920598389,"hisp","none",0.0769230769230769,0,0.461538461538462,0.384615384615385,NA,0.00044279918,6.083,0.523273148915024,0.0171935662784248,201,47.572,2200.3
"FOWLER",625436,2017,0,0,0,NA,66,28,4.20469261939097,3.36729582998647,4.55387689160054,8.2,0,61.3,17.4032258064516,"hisp","none",0,0,0.461538461538462,0.461538461538462,NA,0.00044279918,6.2,0.533961650958726,0.0322922181048174,222.3,56.375,2200.3
"FOWLER",625436,2018,0,0,0,NA,0,37,0,3.63758615972639,3.63758615972639,10.4,0,60.8,16.5461973601508,"hisp","none",0,0,0.461538461538462,0.461538461538462,NA,0.00044279918,6.364,0.528340721975934,0.031202818319074,241.9,57.757,2200.3
"FOWLER",625436,2019,0,0,0,NA,0,51,0,3.95124371858143,3.95124371858143,9.33333333333333,0.0666666666666667,62.3,16.9167812549971,"hisp","none",0,0,0.538461538461538,0.384615384615385,NA,0.00044279918,6.21566666666667,0.528525173949895,0.0268962009007721,221.733333333333,53.9013333333333,2200.3
"FREMONT",626000,2010,0,1,0,2018,215,100,5.37527840768417,4.61512051684126,5.75574221358691,44.5,3.5,11.2,29.2733051353741,"white","none",0.333333333333333,0,0,0.666666666666667,NA,0.03430497,209.235,0.672669875028359,0.070724083106524,641.9,96.287,2763.9
"FREMONT",626000,2011,0,1,0,2018,379,127,5.94017125272043,4.85203026391962,6.22851100359118,45.1,3.7,11.5,28.0937718420009,"white","none",0.416666666666667,0,0,0.583333333333333,NA,0.03430497,211.748,0.661409744523113,0.0694418442940815,624.5,98.513,2763.9
"FREMONT",626000,2012,0,1,0,2018,64,161,4.17438726989564,5.08759633523238,5.42053499927229,46.6,3.8,11.1,26.5832667249103,"white","none",0.416666666666667,0,0,0.583333333333333,NA,0.03430497,215.188,0.650617092983468,0.0669814970451301,605.1,99.169,2763.9
"FREMONT",626000,2013,0,1,0,2018,48,176,3.89182029811063,5.17614973257383,5.41610040220442,47.9,3.8,10.8,25.665988302807,"white","none",0.416666666666667,0,0,0.583333333333333,NA,0.03430497,218.172,0.644440337299295,0.0530166726640278,600.3,101.535,2763.9
"FREMONT",626000,2014,0,1,0,2018,16,258,2.83321334405622,5.55682806169954,5.61677109766657,49.5,4.1,10.2,24.8328475912909,"white","none",0.416666666666667,0,0,0.583333333333333,NA,0.03430497,221.654,0.637066233866605,0.0411793861940548,614.5,103.591,2763.9
"FREMONT",626000,2015,0,1,0,2018,252,206,5.53338948872752,5.33271879326537,6.12905021006055,51.5,3.5,10.1,23.7988464663597,"white","none",0.5,0,0,0.5,NA,0.03430497,225.221,0.626185864893032,0.0362768496420048,648.8,105.355,2763.9
"FREMONT",626000,2016,0,1,0,2018,208,414,5.34233425196481,6.0282785202307,6.43454651878745,53.6,3.2,10.3,22.3253222424035,"white","none",0.5,0,0,0.5,NA,0.03430497,227.934,0.622833532193203,0.0379835255354201,702.8,111.613,2763.9
"FREMONT",626000,2017,0,1,0,2018,1620,326,7.39079852173568,5.78996017089725,7.5740450053722,55.4,2.9,10.5,21.2959595434786,"white","none",0.5,0,0,0.5,NA,0.03430497,230.964,0.628165660864409,0.038314826910516,785.7,122.191,2763.9
