GEO.id,GEO.id2,GEO.display-label,D001,D002,D003
Id,Id2,Geography,Total:,Occupied,Vacant
1500000US060730083551,060730083551,"Block Group 1, Census Tract 83.55, San Diego County, California",263,259,4
1500000US060730083552,060730083552,"Block Group 2, Census Tract 83.55, San Diego County, California",705,680,25
1500000US060730083561,060730083561,"Block Group 1, Census Tract 83.56, San Diego County, California",761,733,28
1500000US060730083562,060730083562,"Block Group 2, Census Tract 83.56, San Diego County, California",601,586,15
1500000US060730083571,060730083571,"Block Group 1, Census Tract 83.57, San Diego County, California",396,382,14
1500000US060730083572,060730083572,"Block Group 2, Census Tract 83.57, San Diego County, California",309,297,12
1500000US060730083573,060730083573,"Block Group 3, Census Tract 83.57, San Diego County, California",795,765,30
1500000US060730083581,060730083581,"Block Group 1, Census Tract 83.58, San Diego County, California",750,722,28
1500000US060730083582,060730083582,"Block Group 2, Census Tract 83.58, San Diego County, California",290,275,15
1500000US060730083583,060730083583,"Block Group 3, Census Tract 83.58, San Diego County, California",583,562,21
1500000US060730083584,060730083584,"Block Group 4, Census Tract 83.58, San Diego County, California",593,567,26
1500000US060730083591,060730083591,"Block Group 1, Census Tract 83.59, San Diego County, California",950,906,44
1500000US060730083592,060730083592,"Block Group 2, Census Tract 83.59, San Diego County, California",862,824,38
1500000US060730083601,060730083601,"Block Group 1, Census Tract 83.60, San Diego County, California",718,683,35
1500000US060730083602,060730083602,"Block Group 2, Census Tract 83.60, San Diego County, California",662,618,44
1500000US060730083603,060730083603,"Block Group 3, Census Tract 83.60, San Diego County, California",812,777,35
1500000US060730083611,060730083611,"Block Group 1, Census Tract 83.61, San Diego County, California",1061,975,86
1500000US060730083612,060730083612,"Block Group 2, Census Tract 83.61, San Diego County, California",500,443,57
1500000US060730083621,060730083621,"Block Group 1, Census Tract 83.62, San Diego County, California",736,665,71
1500000US060730083622,060730083622,"Block Group 2, Census Tract 83.62, San Diego County, California",314,282,32
1500000US060730083623,060730083623,"Block Group 3, Census Tract 83.62, San Diego County, California",672,632,40
1500000US060730083631,060730083631,"Block Group 1, Census Tract 83.63, San Diego County, California",381,369,12
1500000US060730083632,060730083632,"Block Group 2, Census Tract 83.63, San Diego County, California",1369,1254,115
1500000US060730083633,060730083633,"Block Group 3, Census Tract 83.63, San Diego County, California",557,533,24
1500000US060730083641,060730083641,"Block Group 1, Census Tract 83.64, San Diego County, California",589,528,61
1500000US060730083642,060730083642,"Block Group 2, Census Tract 83.64, San Diego County, California",1210,1100,110
1500000US060730083643,060730083643,"Block Group 3, Census Tract 83.64, San Diego County, California",1054,987,67
1500000US060730083651,060730083651,"Block Group 1, Census Tract 83.65, San Diego County, California",489,486,3
1500000US060730083652,060730083652,"Block Group 2, Census Tract 83.65, San Diego County, California",420,417,3
1500000US060730083661,060730083661,"Block Group 1, Census Tract 83.66, San Diego County, California",1793,1779,14
1500000US060730085011,060730085011,"Block Group 1, Census Tract 85.01, San Diego County, California",579,565,14
1500000US060730085012,060730085012,"Block Group 2, Census Tract 85.01, San Diego County, California",759,733,26
1500000US060730085013,060730085013,"Block Group 3, Census Tract 85.01, San Diego County, California",449,436,13
1500000US060730085014,060730085014,"Block Group 4, Census Tract 85.01, San Diego County, California",389,370,19
1500000US060730085021,060730085021,"Block Group 1, Census Tract 85.02, San Diego County, California",577,564,13
1500000US060730085022,060730085022,"Block Group 2, Census Tract 85.02, San Diego County, California",405,366,39
1500000US060730085023,060730085023,"Block Group 3, Census Tract 85.02, San Diego County, California",335,330,5
1500000US060730085024,060730085024,"Block Group 4, Census Tract 85.02, San Diego County, California",515,504,11
1500000US060730085025,060730085025,"Block Group 5, Census Tract 85.02, San Diego County, California",572,549,23
1500000US060730085031,060730085031,"Block Group 1, Census Tract 85.03, San Diego County, California",990,941,49
1500000US060730085032,060730085032,"Block Group 2, Census Tract 85.03, San Diego County, California",525,503,22
1500000US060730085033,060730085033,"Block Group 3, Census Tract 85.03, San Diego County, California",873,827,46
1500000US060730085034,060730085034,"Block Group 4, Census Tract 85.03, San Diego County, California",575,558,17
1500000US060730085041,060730085041,"Block Group 1, Census Tract 85.04, San Diego County, California",339,323,16
1500000US060730085042,060730085042,"Block Group 2, Census Tract 85.04, San Diego County, California",245,240,5
1500000US060730085043,060730085043,"Block Group 3, Census Tract 85.04, San Diego County, California",659,630,29
1500000US060730085044,060730085044,"Block Group 4, Census Tract 85.04, San Diego County, California",359,350,9
1500000US060730085045,060730085045,"Block Group 5, Census Tract 85.04, San Diego County, California",791,769,22
1500000US060730085051,060730085051,"Block Group 1, Census Tract 85.05, San Diego County, California",565,559,6
1500000US060730085052,060730085052,"Block Group 2, Census Tract 85.05, San Diego County, California",488,450,38
1500000US060730085053,060730085053,"Block Group 3, Census Tract 85.05, San Diego County, California",269,266,3
1500000US060730085054,060730085054,"Block Group 4, Census Tract 85.05, San Diego County, California",431,423,8
1500000US060730085055,060730085055,"Block Group 5, Census Tract 85.05, San Diego County, California",421,396,25
1500000US060730085061,060730085061,"Block Group 1, Census Tract 85.06, San Diego County, California",540,511,29
1500000US060730085062,060730085062,"Block Group 2, Census Tract 85.06, San Diego County, California",492,468,24
1500000US060730085063,060730085063,"Block Group 3, Census Tract 85.06, San Diego County, California",542,531,11
1500000US060730085071,060730085071,"Block Group 1, Census Tract 85.07, San Diego County, California",565,553,12
1500000US060730085072,060730085072,"Block Group 2, Census Tract 85.07, San Diego County, California",412,383,29
1500000US060730085073,060730085073,"Block Group 3, Census Tract 85.07, San Diego County, California",612,589,23
1500000US060730085074,060730085074,"Block Group 4, Census Tract 85.07, San Diego County, California",648,612,36
1500000US060730085075,060730085075,"Block Group 5, Census Tract 85.07, San Diego County, California",382,373,9
1500000US060730085076,060730085076,"Block Group 6, Census Tract 85.07, San Diego County, California",358,351,7
1500000US060730085091,060730085091,"Block Group 1, Census Tract 85.09, San Diego County, California",386,374,12
1500000US060730085092,060730085092,"Block Group 2, Census Tract 85.09, San Diego County, California",382,372,10
1500000US060730085093,060730085093,"Block Group 3, Census Tract 85.09, San Diego County, California",285,273,12
1500000US060730085094,060730085094,"Block Group 4, Census Tract 85.09, San Diego County, California",1372,1313,59
1500000US060730085095,060730085095,"Block Group 5, Census Tract 85.09, San Diego County, California",345,328,17
1500000US060730085101,060730085101,"Block Group 1, Census Tract 85.10, San Diego County, California",543,506,37
1500000US060730085102,060730085102,"Block Group 2, Census Tract 85.10, San Diego County, California",720,701,19
1500000US060730085103,060730085103,"Block Group 3, Census Tract 85.10, San Diego County, California",893,853,40
1500000US060730085104,060730085104,"Block Group 4, Census Tract 85.10, San Diego County, California",733,699,34
1500000US060730085111,060730085111,"Block Group 1, Census Tract 85.11, San Diego County, California",1361,1218,143
1500000US060730085121,060730085121,"Block Group 1, Census Tract 85.12, San Diego County, California",323,313,10
1500000US060730085122,060730085122,"Block Group 2, Census Tract 85.12, San Diego County, California",501,494,7
1500000US060730085123,060730085123,"Block Group 3, Census Tract 85.12, San Diego County, California",846,823,23
1500000US060730085131,060730085131,"Block Group 1, Census Tract 85.13, San Diego County, California",729,714,15
1500000US060730085132,060730085132,"Block Group 2, Census Tract 85.13, San Diego County, California",398,393,5
1500000US060730086001,060730086001,"Block Group 1, Census Tract 86, San Diego County, California",1001,964,37
1500000US060730086002,060730086002,"Block Group 2, Census Tract 86, San Diego County, California",346,345,1
1500000US060730086003,060730086003,"Block Group 3, Census Tract 86, San Diego County, California",300,291,9
1500000US060730086004,060730086004,"Block Group 4, Census Tract 86, San Diego County, California",393,365,28
1500000US060730087011,060730087011,"Block Group 1, Census Tract 87.01, San Diego County, California",552,545,7
1500000US060730087012,060730087012,"Block Group 2, Census Tract 87.01, San Diego County, California",724,666,58
1500000US060730087021,060730087021,"Block Group 1, Census Tract 87.02, San Diego County, California",502,480,22
1500000US060730087022,060730087022,"Block Group 2, Census Tract 87.02, San Diego County, California",760,738,22
1500000US060730087023,060730087023,"Block Group 3, Census Tract 87.02, San Diego County, California",544,513,31
1500000US060730088001,060730088001,"Block Group 1, Census Tract 88, San Diego County, California",544,511,33
1500000US060730088002,060730088002,"Block Group 2, Census Tract 88, San Diego County, California",390,357,33
1500000US060730088003,060730088003,"Block Group 3, Census Tract 88, San Diego County, California",507,486,21
1500000US060730088004,060730088004,"Block Group 4, Census Tract 88, San Diego County, California",571,548,23
1500000US060730089011,060730089011,"Block Group 1, Census Tract 89.01, San Diego County, California",379,362,17
1500000US060730089012,060730089012,"Block Group 2, Census Tract 89.01, San Diego County, California",304,290,14
1500000US060730089013,060730089013,"Block Group 3, Census Tract 89.01, San Diego County, California",882,797,85
1500000US060730089014,060730089014,"Block Group 4, Census Tract 89.01, San Diego County, California",982,916,66
1500000US060730089021,060730089021,"Block Group 1, Census Tract 89.02, San Diego County, California",709,610,99
1500000US060730089022,060730089022,"Block Group 2, Census Tract 89.02, San Diego County, California",783,664,119
1500000US060730090001,060730090001,"Block Group 1, Census Tract 90, San Diego County, California",923,879,44
1500000US060730090002,060730090002,"Block Group 2, Census Tract 90, San Diego County, California",404,380,24
1500000US060730091011,060730091011,"Block Group 1, Census Tract 91.01, San Diego County, California",383,371,12
1500000US060730091012,060730091012,"Block Group 2, Census Tract 91.01, San Diego County, California",873,840,33
1500000US060730091013,060730091013,"Block Group 3, Census Tract 91.01, San Diego County, California",422,396,26
1500000US060730091014,060730091014,"Block Group 4, Census Tract 91.01, San Diego County, California",709,680,29
1500000US060730091021,060730091021,"Block Group 1, Census Tract 91.02, San Diego County, California",745,729,16
1500000US060730091022,060730091022,"Block Group 2, Census Tract 91.02, San Diego County, California",1104,1068,36
1500000US060730091031,060730091031,"Block Group 1, Census Tract 91.03, San Diego County, California",283,273,10
1500000US060730091032,060730091032,"Block Group 2, Census Tract 91.03, San Diego County, California",385,368,17
1500000US060730091033,060730091033,"Block Group 3, Census Tract 91.03, San Diego County, California",537,513,24
1500000US060730091034,060730091034,"Block Group 4, Census Tract 91.03, San Diego County, California",487,462,25
1500000US060730091041,060730091041,"Block Group 1, Census Tract 91.04, San Diego County, California",519,510,9
1500000US060730091042,060730091042,"Block Group 2, Census Tract 91.04, San Diego County, California",658,639,19
1500000US060730091061,060730091061,"Block Group 1, Census Tract 91.06, San Diego County, California",471,448,23
1500000US060730091062,060730091062,"Block Group 2, Census Tract 91.06, San Diego County, California",141,134,7
1500000US060730091063,060730091063,"Block Group 3, Census Tract 91.06, San Diego County, California",362,338,24
1500000US060730091071,060730091071,"Block Group 1, Census Tract 91.07, San Diego County, California",1310,1199,111
1500000US060730091072,060730091072,"Block Group 2, Census Tract 91.07, San Diego County, California",657,621,36
1500000US060730092011,060730092011,"Block Group 1, Census Tract 92.01, San Diego County, California",496,381,115
1500000US060730092012,060730092012,"Block Group 2, Census Tract 92.01, San Diego County, California",373,347,26
1500000US060730092013,060730092013,"Block Group 3, Census Tract 92.01, San Diego County, California",445,432,13
1500000US060730092014,060730092014,"Block Group 4, Census Tract 92.01, San Diego County, California",422,390,32
1500000US060730092021,060730092021,"Block Group 1, Census Tract 92.02, San Diego County, California",690,651,39
1500000US060730092022,060730092022,"Block Group 2, Census Tract 92.02, San Diego County, California",1268,1199,69
1500000US060730093011,060730093011,"Block Group 1, Census Tract 93.01, San Diego County, California",308,300,8
1500000US060730093012,060730093012,"Block Group 2, Census Tract 93.01, San Diego County, California",468,460,8
1500000US060730093013,060730093013,"Block Group 3, Census Tract 93.01, San Diego County, California",555,522,33
1500000US060730093014,060730093014,"Block Group 4, Census Tract 93.01, San Diego County, California",439,411,28
1500000US060730093041,060730093041,"Block Group 1, Census Tract 93.04, San Diego County, California",1533,1391,142
1500000US060730093042,060730093042,"Block Group 2, Census Tract 93.04, San Diego County, California",959,841,118
1500000US060730093043,060730093043,"Block Group 3, Census Tract 93.04, San Diego County, California",2343,2082,261
1500000US060730093051,060730093051,"Block Group 1, Census Tract 93.05, San Diego County, California",1582,1427,155
1500000US060730093052,060730093052,"Block Group 2, Census Tract 93.05, San Diego County, California",354,334,20
1500000US060730093053,060730093053,"Block Group 3, Census Tract 93.05, San Diego County, California",261,243,18
1500000US060730093061,060730093061,"Block Group 1, Census Tract 93.06, San Diego County, California",1017,966,51
1500000US060730093062,060730093062,"Block Group 2, Census Tract 93.06, San Diego County, California",274,255,19
1500000US060730093063,060730093063,"Block Group 3, Census Tract 93.06, San Diego County, California",462,422,40
1500000US060730093064,060730093064,"Block Group 4, Census Tract 93.06, San Diego County, California",744,682,62
1500000US060730094001,060730094001,"Block Group 1, Census Tract 94, San Diego County, California",533,477,56
1500000US060730095021,060730095021,"Block Group 1, Census Tract 95.02, San Diego County, California",639,632,7
1500000US060730095022,060730095022,"Block Group 2, Census Tract 95.02, San Diego County, California",903,864,39
1500000US060730095041,060730095041,"Block Group 1, Census Tract 95.04, San Diego County, California",1497,1461,36
1500000US060730095042,060730095042,"Block Group 2, Census Tract 95.04, San Diego County, California",349,346,3
1500000US060730095051,060730095051,"Block Group 1, Census Tract 95.05, San Diego County, California",493,486,7
1500000US060730095052,060730095052,"Block Group 2, Census Tract 95.05, San Diego County, California",669,642,27
1500000US060730095053,060730095053,"Block Group 3, Census Tract 95.05, San Diego County, California",713,699,14
1500000US060730095054,060730095054,"Block Group 4, Census Tract 95.05, San Diego County, California",884,850,34
1500000US060730095061,060730095061,"Block Group 1, Census Tract 95.06, San Diego County, California",933,907,26
1500000US060730095062,060730095062,"Block Group 2, Census Tract 95.06, San Diego County, California",727,718,9
1500000US060730095071,060730095071,"Block Group 1, Census Tract 95.07, San Diego County, California",851,822,29
1500000US060730095072,060730095072,"Block Group 2, Census Tract 95.07, San Diego County, California",273,259,14
1500000US060730095073,060730095073,"Block Group 3, Census Tract 95.07, San Diego County, California",354,348,6
1500000US060730095091,060730095091,"Block Group 1, Census Tract 95.09, San Diego County, California",1539,1387,152
1500000US060730095092,060730095092,"Block Group 2, Census Tract 95.09, San Diego County, California",635,623,12
1500000US060730095101,060730095101,"Block Group 1, Census Tract 95.10, San Diego County, California",255,245,10
1500000US060730095102,060730095102,"Block Group 2, Census Tract 95.10, San Diego County, California",696,690,6
1500000US060730095103,060730095103,"Block Group 3, Census Tract 95.10, San Diego County, California",326,321,5
1500000US060730095111,060730095111,"Block Group 1, Census Tract 95.11, San Diego County, California",496,486,10
1500000US060730095112,060730095112,"Block Group 2, Census Tract 95.11, San Diego County, California",538,525,13
1500000US060730096021,060730096021,"Block Group 1, Census Tract 96.02, San Diego County, California",591,571,20
1500000US060730096022,060730096022,"Block Group 2, Census Tract 96.02, San Diego County, California",531,509,22
1500000US060730096023,060730096023,"Block Group 3, Census Tract 96.02, San Diego County, California",373,358,15
1500000US060730096024,060730096024,"Block Group 4, Census Tract 96.02, San Diego County, California",254,244,10
1500000US060730096031,060730096031,"Block Group 1, Census Tract 96.03, San Diego County, California",825,777,48
1500000US060730096032,060730096032,"Block Group 2, Census Tract 96.03, San Diego County, California",657,587,70
1500000US060730096033,060730096033,"Block Group 3, Census Tract 96.03, San Diego County, California",796,694,102
1500000US060730096034,060730096034,"Block Group 4, Census Tract 96.03, San Diego County, California",563,529,34
1500000US060730096041,060730096041,"Block Group 1, Census Tract 96.04, San Diego County, California",262,248,14
1500000US060730096042,060730096042,"Block Group 2, Census Tract 96.04, San Diego County, California",347,340,7
1500000US060730096043,060730096043,"Block Group 3, Census Tract 96.04, San Diego County, California",396,378,18
1500000US060730096044,060730096044,"Block Group 4, Census Tract 96.04, San Diego County, California",437,406,31
1500000US060730097031,060730097031,"Block Group 1, Census Tract 97.03, San Diego County, California",421,412,9
1500000US060730097032,060730097032,"Block Group 2, Census Tract 97.03, San Diego County, California",354,344,10
1500000US060730097033,060730097033,"Block Group 3, Census Tract 97.03, San Diego County, California",617,603,14
1500000US060730097041,060730097041,"Block Group 1, Census Tract 97.04, San Diego County, California",595,566,29
1500000US060730097042,060730097042,"Block Group 2, Census Tract 97.04, San Diego County, California",387,363,24
1500000US060730097043,060730097043,"Block Group 3, Census Tract 97.04, San Diego County, California",569,558,11
1500000US060730097044,060730097044,"Block Group 4, Census Tract 97.04, San Diego County, California",314,310,4
1500000US060730097045,060730097045,"Block Group 5, Census Tract 97.04, San Diego County, California",624,595,29
1500000US060730097051,060730097051,"Block Group 1, Census Tract 97.05, San Diego County, California",309,301,8
1500000US060730097052,060730097052,"Block Group 2, Census Tract 97.05, San Diego County, California",655,631,24
1500000US060730097053,060730097053,"Block Group 3, Census Tract 97.05, San Diego County, California",560,521,39
1500000US060730097061,060730097061,"Block Group 1, Census Tract 97.06, San Diego County, California",468,453,15
1500000US060730097062,060730097062,"Block Group 2, Census Tract 97.06, San Diego County, California",461,436,25
1500000US060730097063,060730097063,"Block Group 3, Census Tract 97.06, San Diego County, California",711,675,36
1500000US060730097064,060730097064,"Block Group 4, Census Tract 97.06, San Diego County, California",255,252,3
1500000US060730097065,060730097065,"Block Group 5, Census Tract 97.06, San Diego County, California",395,388,7
1500000US060730097066,060730097066,"Block Group 6, Census Tract 97.06, San Diego County, California",332,323,9
1500000US060730097067,060730097067,"Block Group 7, Census Tract 97.06, San Diego County, California",351,337,14
1500000US060730098011,060730098011,"Block Group 1, Census Tract 98.01, San Diego County, California",377,366,11
1500000US060730098012,060730098012,"Block Group 2, Census Tract 98.01, San Diego County, California",548,538,10
1500000US060730098013,060730098013,"Block Group 3, Census Tract 98.01, San Diego County, California",749,707,42
1500000US060730098014,060730098014,"Block Group 4, Census Tract 98.01, San Diego County, California",623,586,37
1500000US060730098021,060730098021,"Block Group 1, Census Tract 98.02, San Diego County, California",460,448,12
1500000US060730098022,060730098022,"Block Group 2, Census Tract 98.02, San Diego County, California",657,629,28
1500000US060730098023,060730098023,"Block Group 3, Census Tract 98.02, San Diego County, California",509,499,10
1500000US060730098024,060730098024,"Block Group 4, Census Tract 98.02, San Diego County, California",639,626,13
1500000US060730098025,060730098025,"Block Group 5, Census Tract 98.02, San Diego County, California",250,245,5
1500000US060730098041,060730098041,"Block Group 1, Census Tract 98.04, San Diego County, California",632,618,14
1500000US060730098042,060730098042,"Block Group 2, Census Tract 98.04, San Diego County, California",320,311,9
1500000US060730098043,060730098043,"Block Group 3, Census Tract 98.04, San Diego County, California",306,301,5
1500000US060730098044,060730098044,"Block Group 4, Census Tract 98.04, San Diego County, California",579,565,14
1500000US060730098051,060730098051,"Block Group 1, Census Tract 98.05, San Diego County, California",599,588,11
1500000US060730098052,060730098052,"Block Group 2, Census Tract 98.05, San Diego County, California",288,278,10
1500000US060730098053,060730098053,"Block Group 3, Census Tract 98.05, San Diego County, California",424,414,10
1500000US060730098054,060730098054,"Block Group 4, Census Tract 98.05, San Diego County, California",722,699,23
1500000US060730099011,060730099011,"Block Group 1, Census Tract 99.01, San Diego County, California",12,8,4
1500000US060730099021,060730099021,"Block Group 1, Census Tract 99.02, San Diego County, California",1,1,0
1500000US060730100011,060730100011,"Block Group 1, Census Tract 100.01, San Diego County, California",336,330,6
1500000US060730100012,060730100012,"Block Group 2, Census Tract 100.01, San Diego County, California",800,742,58
1500000US060730100031,060730100031,"Block Group 1, Census Tract 100.03, San Diego County, California",407,393,14
1500000US060730100032,060730100032,"Block Group 2, Census Tract 100.03, San Diego County, California",353,348,5
1500000US060730100033,060730100033,"Block Group 3, Census Tract 100.03, San Diego County, California",345,328,17
1500000US060730100034,060730100034,"Block Group 4, Census Tract 100.03, San Diego County, California",373,364,9
1500000US060730100041,060730100041,"Block Group 1, Census Tract 100.04, San Diego County, California",496,491,5
1500000US060730100042,060730100042,"Block Group 2, Census Tract 100.04, San Diego County, California",597,586,11
1500000US060730100051,060730100051,"Block Group 1, Census Tract 100.05, San Diego County, California",591,586,5
1500000US060730100052,060730100052,"Block Group 2, Census Tract 100.05, San Diego County, California",348,340,8
1500000US060730100053,060730100053,"Block Group 3, Census Tract 100.05, San Diego County, California",704,701,3
1500000US060730100054,060730100054,"Block Group 4, Census Tract 100.05, San Diego County, California",323,321,2
1500000US060730100091,060730100091,"Block Group 1, Census Tract 100.09, San Diego County, California",755,719,36
1500000US060730100092,060730100092,"Block Group 2, Census Tract 100.09, San Diego County, California",510,496,14
1500000US060730100093,060730100093,"Block Group 3, Census Tract 100.09, San Diego County, California",259,250,9
1500000US060730100094,060730100094,"Block Group 4, Census Tract 100.09, San Diego County, California",172,171,1
1500000US060730100101,060730100101,"Block Group 1, Census Tract 100.10, San Diego County, California",515,492,23
1500000US060730100102,060730100102,"Block Group 2, Census Tract 100.10, San Diego County, California",721,697,24
1500000US060730100103,060730100103,"Block Group 3, Census Tract 100.10, San Diego County, California",518,490,28
1500000US060730100111,060730100111,"Block Group 1, Census Tract 100.11, San Diego County, California",369,363,6
1500000US060730100112,060730100112,"Block Group 2, Census Tract 100.11, San Diego County, California",563,539,24
1500000US060730100121,060730100121,"Block Group 1, Census Tract 100.12, San Diego County, California",210,205,5
1500000US060730100122,060730100122,"Block Group 2, Census Tract 100.12, San Diego County, California",762,717,45
1500000US060730100123,060730100123,"Block Group 3, Census Tract 100.12, San Diego County, California",297,287,10
1500000US060730100131,060730100131,"Block Group 1, Census Tract 100.13, San Diego County, California",742,698,44
1500000US060730100132,060730100132,"Block Group 2, Census Tract 100.13, San Diego County, California",791,753,38
1500000US060730100141,060730100141,"Block Group 1, Census Tract 100.14, San Diego County, California",8,7,1
1500000US060730100142,060730100142,"Block Group 2, Census Tract 100.14, San Diego County, California",3826,3516,310
1500000US060730100151,060730100151,"Block Group 1, Census Tract 100.15, San Diego County, California",674,650,24
1500000US060730101031,060730101031,"Block Group 1, Census Tract 101.03, San Diego County, California",603,573,30
1500000US060730101032,060730101032,"Block Group 2, Census Tract 101.03, San Diego County, California",417,399,18
1500000US060730101033,060730101033,"Block Group 3, Census Tract 101.03, San Diego County, California",739,700,39
1500000US060730101041,060730101041,"Block Group 1, Census Tract 101.04, San Diego County, California",483,448,35
1500000US060730101042,060730101042,"Block Group 2, Census Tract 101.04, San Diego County, California",584,566,18
1500000US060730101061,060730101061,"Block Group 1, Census Tract 101.06, San Diego County, California",672,638,34
1500000US060730101062,060730101062,"Block Group 2, Census Tract 101.06, San Diego County, California",507,498,9
1500000US060730101063,060730101063,"Block Group 3, Census Tract 101.06, San Diego County, California",370,343,27
1500000US060730101071,060730101071,"Block Group 1, Census Tract 101.07, San Diego County, California",728,688,40
1500000US060730101072,060730101072,"Block Group 2, Census Tract 101.07, San Diego County, California",282,276,6
1500000US060730101073,060730101073,"Block Group 3, Census Tract 101.07, San Diego County, California",451,439,12
1500000US060730101074,060730101074,"Block Group 4, Census Tract 101.07, San Diego County, California",328,322,6
1500000US060730101091,060730101091,"Block Group 1, Census Tract 101.09, San Diego County, California",467,452,15
1500000US060730101092,060730101092,"Block Group 2, Census Tract 101.09, San Diego County, California",712,697,15
1500000US060730101101,060730101101,"Block Group 1, Census Tract 101.10, San Diego County, California",667,559,108
1500000US060730101102,060730101102,"Block Group 2, Census Tract 101.10, San Diego County, California",423,416,7
1500000US060730101103,060730101103,"Block Group 3, Census Tract 101.10, San Diego County, California",330,323,7
1500000US060730101104,060730101104,"Block Group 4, Census Tract 101.10, San Diego County, California",488,482,6
1500000US060730101105,060730101105,"Block Group 5, Census Tract 101.10, San Diego County, California",268,260,8
1500000US060730101111,060730101111,"Block Group 1, Census Tract 101.11, San Diego County, California",285,277,8
1500000US060730101112,060730101112,"Block Group 2, Census Tract 101.11, San Diego County, California",526,484,42
1500000US060730101121,060730101121,"Block Group 1, Census Tract 101.12, San Diego County, California",831,809,22
1500000US060730101122,060730101122,"Block Group 2, Census Tract 101.12, San Diego County, California",589,569,20
1500000US060730102001,060730102001,"Block Group 1, Census Tract 102, San Diego County, California",769,612,157
1500000US060730102002,060730102002,"Block Group 2, Census Tract 102, San Diego County, California",309,299,10
1500000US060730102003,060730102003,"Block Group 3, Census Tract 102, San Diego County, California",501,471,30
1500000US060730102004,060730102004,"Block Group 4, Census Tract 102, San Diego County, California",529,495,34
1500000US060730102005,060730102005,"Block Group 5, Census Tract 102, San Diego County, California",431,349,82
1500000US060730102006,060730102006,"Block Group 6, Census Tract 102, San Diego County, California",401,388,13
1500000US060730103001,060730103001,"Block Group 1, Census Tract 103, San Diego County, California",286,277,9
1500000US060730103002,060730103002,"Block Group 2, Census Tract 103, San Diego County, California",588,567,21
1500000US060730103003,060730103003,"Block Group 3, Census Tract 103, San Diego County, California",392,368,24
1500000US060730103004,060730103004,"Block Group 4, Census Tract 103, San Diego County, California",329,310,19
1500000US060730104011,060730104011,"Block Group 1, Census Tract 104.01, San Diego County, California",803,761,42
1500000US060730104021,060730104021,"Block Group 1, Census Tract 104.02, San Diego County, California",651,612,39
1500000US060730104022,060730104022,"Block Group 2, Census Tract 104.02, San Diego County, California",408,378,30
1500000US060730104023,060730104023,"Block Group 3, Census Tract 104.02, San Diego County, California",862,791,71
1500000US060730105011,060730105011,"Block Group 1, Census Tract 105.01, San Diego County, California",588,550,38
1500000US060730105021,060730105021,"Block Group 1, Census Tract 105.02, San Diego County, California",541,524,17
1500000US060730105022,060730105022,"Block Group 2, Census Tract 105.02, San Diego County, California",326,317,9
1500000US060730105023,060730105023,"Block Group 3, Census Tract 105.02, San Diego County, California",611,565,46
1500000US060730105024,060730105024,"Block Group 4, Census Tract 105.02, San Diego County, California",545,466,79
1500000US060730106011,060730106011,"Block Group 1, Census Tract 106.01, San Diego County, California",595,424,171
1500000US060730106012,060730106012,"Block Group 2, Census Tract 106.01, San Diego County, California",607,454,153
1500000US060730108001,060730108001,"Block Group 1, Census Tract 108, San Diego County, California",717,623,94
1500000US060730108002,060730108002,"Block Group 2, Census Tract 108, San Diego County, California",511,455,56
1500000US060730109001,060730109001,"Block Group 1, Census Tract 109, San Diego County, California",344,296,48
1500000US060730109002,060730109002,"Block Group 2, Census Tract 109, San Diego County, California",483,423,60
1500000US060730110001,060730110001,"Block Group 1, Census Tract 110, San Diego County, California",934,769,165
1500000US060730110002,060730110002,"Block Group 2, Census Tract 110, San Diego County, California",600,543,57
1500000US060730111001,060730111001,"Block Group 1, Census Tract 111, San Diego County, California",983,859,124
1500000US060730111002,060730111002,"Block Group 2, Census Tract 111, San Diego County, California",520,476,44
1500000US060730111003,060730111003,"Block Group 3, Census Tract 111, San Diego County, California",299,268,31
1500000US060730113001,060730113001,"Block Group 1, Census Tract 113, San Diego County, California",52,34,18
1500000US060730116011,060730116011,"Block Group 1, Census Tract 116.01, San Diego County, California",433,416,17
1500000US060730116012,060730116012,"Block Group 2, Census Tract 116.01, San Diego County, California",531,486,45
1500000US060730116013,060730116013,"Block Group 3, Census Tract 116.01, San Diego County, California",774,754,20
1500000US060730116021,060730116021,"Block Group 1, Census Tract 116.02, San Diego County, California",700,665,35
1500000US060730116022,060730116022,"Block Group 2, Census Tract 116.02, San Diego County, California",328,311,17
1500000US060730117001,060730117001,"Block Group 1, Census Tract 117, San Diego County, California",760,713,47
1500000US060730117002,060730117002,"Block Group 2, Census Tract 117, San Diego County, California",550,532,18
1500000US060730117003,060730117003,"Block Group 3, Census Tract 117, San Diego County, California",675,661,14
1500000US060730117004,060730117004,"Block Group 4, Census Tract 117, San Diego County, California",410,364,46
1500000US060730118011,060730118011,"Block Group 1, Census Tract 118.01, San Diego County, California",553,530,23
1500000US060730118012,060730118012,"Block Group 2, Census Tract 118.01, San Diego County, California",287,273,14
1500000US060730118013,060730118013,"Block Group 3, Census Tract 118.01, San Diego County, California",284,273,11
1500000US060730118021,060730118021,"Block Group 1, Census Tract 118.02, San Diego County, California",608,590,18
1500000US060730118022,060730118022,"Block Group 2, Census Tract 118.02, San Diego County, California",585,565,20
1500000US060730118023,060730118023,"Block Group 3, Census Tract 118.02, San Diego County, California",706,655,51
