GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Occupied,Margin of Error; Total: - Occupied,Estimate; Total: - Vacant,Margin of Error; Total: - Vacant
1500000US060371113022,060371113022,"Block Group 2, Census Tract 1113.02, Los Angeles County, California",1305,91,1237,95,68,58
1500000US060371114001,060371114001,"Block Group 1, Census Tract 1114, Los Angeles County, California",884,180,884,180,0,12
1500000US060371114002,060371114002,"Block Group 2, Census Tract 1114, Los Angeles County, California",730,143,730,143,0,12
1500000US060371114003,060371114003,"Block Group 3, Census Tract 1114, Los Angeles County, California",1247,170,1247,170,0,12
1500000US060371131011,060371131011,"Block Group 1, Census Tract 1131.01, Los Angeles County, California",565,87,565,87,0,12
1500000US060371131012,060371131012,"Block Group 2, Census Tract 1131.01, Los Angeles County, California",585,87,574,84,11,20
1500000US060371131021,060371131021,"Block Group 1, Census Tract 1131.02, Los Angeles County, California",479,52,466,54,13,18
1500000US060371131022,060371131022,"Block Group 2, Census Tract 1131.02, Los Angeles County, California",497,54,497,54,0,12
1500000US060371132111,060371132111,"Block Group 1, Census Tract 1132.11, Los Angeles County, California",725,78,702,75,23,32
1500000US060371132112,060371132112,"Block Group 2, Census Tract 1132.11, Los Angeles County, California",917,77,873,85,44,47
1500000US060371132121,060371132121,"Block Group 1, Census Tract 1132.12, Los Angeles County, California",398,62,398,62,0,12
1500000US060371132122,060371132122,"Block Group 2, Census Tract 1132.12, Los Angeles County, California",712,63,670,68,42,46
1500000US060371132131,060371132131,"Block Group 1, Census Tract 1132.13, Los Angeles County, California",908,106,908,106,0,12
1500000US060371132132,060371132132,"Block Group 2, Census Tract 1132.13, Los Angeles County, California",772,108,757,110,15,25
1500000US060371132311,060371132311,"Block Group 1, Census Tract 1132.31, Los Angeles County, California",585,41,585,41,0,12
1500000US060371132312,060371132312,"Block Group 2, Census Tract 1132.31, Los Angeles County, California",250,39,250,39,0,12
1500000US060371132321,060371132321,"Block Group 1, Census Tract 1132.32, Los Angeles County, California",787,74,787,74,0,12
1500000US060371132322,060371132322,"Block Group 2, Census Tract 1132.32, Los Angeles County, California",628,72,628,72,0,12
1500000US060371132331,060371132331,"Block Group 1, Census Tract 1132.33, Los Angeles County, California",423,136,353,130,70,78
1500000US060371132332,060371132332,"Block Group 2, Census Tract 1132.33, Los Angeles County, California",854,187,854,187,0,12
1500000US060371132333,060371132333,"Block Group 3, Census Tract 1132.33, Los Angeles County, California",1279,174,1192,191,87,75
1500000US060371132341,060371132341,"Block Group 1, Census Tract 1132.34, Los Angeles County, California",549,84,504,79,45,51
1500000US060371132342,060371132342,"Block Group 2, Census Tract 1132.34, Los Angeles County, California",1075,85,943,96,132,71
1500000US060371132351,060371132351,"Block Group 1, Census Tract 1132.35, Los Angeles County, California",790,13,694,78,96,77
1500000US060371132371,060371132371,"Block Group 1, Census Tract 1132.37, Los Angeles County, California",993,95,938,95,55,58
1500000US060371132372,060371132372,"Block Group 2, Census Tract 1132.37, Los Angeles County, California",518,83,518,83,0,12
1500000US060371133011,060371133011,"Block Group 1, Census Tract 1133.01, Los Angeles County, California",230,38,207,37,23,25
1500000US060371133012,060371133012,"Block Group 2, Census Tract 1133.01, Los Angeles County, California",727,46,615,63,112,61
