"GEO_ID","NAME","B25026_001E","B25026_001M","B25026_002E","B25026_002M","B25026_003E","B25026_003M","B25026_004E","B25026_004M","B25026_005E","B25026_005M","B25026_006E","B25026_006M","B25026_007E","B25026_007M","B25026_008E","B25026_008M","B25026_009E","B25026_009M","B25026_010E","B25026_010M","B25026_011E","B25026_011M","B25026_012E","B25026_012M","B25026_013E","B25026_013M","B25026_014E","B25026_014M","B25026_015E","B25026_015M"
"id","Geographic Area Name","Estimate!!Total population in occupied housing units","Margin of Error!!Total population in occupied housing units","Estimate!!Total population in occupied housing units!!Owner occupied","Margin of Error!!Total population in occupied housing units!!Owner occupied","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Owner occupied!!Moved in 1989 or earlier","Estimate!!Total population in occupied housing units!!Renter occupied","Margin of Error!!Total population in occupied housing units!!Renter occupied","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2017 or later","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2015 to 2016","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2010 to 2014","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 2000 to 2009","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1990 to 1999","Estimate!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier","Margin of Error!!Total population in occupied housing units!!Renter occupied!!Moved in 1989 or earlier"
"1600000US0663106","Rough and Ready CDP, California","828","372","520","186","0","12","25","41","33","53","188","164","142","109","132","142","308","361","0","12","0","12","0","12","246","349","62","98","0","12"
"1600000US0663168","Rouse CDP, California","2420","545","965","417","0","12","0","12","216","270","428","296","89","96","232","188","1455","499","0","12","586","413","579","299","133","133","87","117","70","106"
"1600000US0663386","Ruth CDP, California","145","64","107","60","0","12","58","56","4","7","33","25","8","11","4","7","38","29","0","12","14","26","0","12","24","29","0","12","0","12"
"1600000US0663400","Rutherford CDP, California","72","46","29","31","0","12","0","12","0","12","0","12","0","12","29","31","43","39","0","12","0","12","43","39","0","12","0","12","0","12"
"1600000US0664252","Salmon Creek CDP, California","20","30","20","30","0","12","0","12","0","12","0","12","0","12","20","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0664392","Samoa CDP, California","284","124","0","12","0","12","0","12","0","12","0","12","0","12","0","12","284","124","15","23","58","48","130","86","62","82","4","7","15","14"
"1600000US0668263","San Miguel CDP (Contra Costa County), California","2981","389","2729","398","53","62","179","147","545","280","604","234","432","173","916","215","252","179","0","12","24","36","196","162","32","56","0","12","0","12"
"1600000US0668266","San Miguel CDP (San Luis Obispo County), California","2789","730","1317","537","0","12","69","74","417","345","614","309","217","196","0","12","1472","581","271","272","318","310","424","367","459","417","0","12","0","12"
"1600000US0668308","San Pasqual CDP, California","1932","127","1142","164","35","47","66","57","339","129","268","105","290","155","144","54","790","178","138","76","110","74","368","137","115","107","53","40","6","9"
"1600000US0668434","San Simeon CDP, California","557","270","85","38","0","12","10","15","28","31","18","28","29","24","0","12","472","267","75","121","0","12","377","307","0","12","10","15","10","16"
"1600000US0669182","Santa Margarita CDP, California","1252","555","1045","515","0","12","0","12","0","12","47","75","318","305","680","477","207","300","0","12","0","12","0","12","207","300","0","12","0","12"
"1600000US0670028","Santa Nella CDP, California","2508","488","1592","555","0","12","379","377","483","292","438","291","202","139","90","150","916","507","0","12","95","148","821","550","0","12","0","12","0","12"
"1600000US0670130","Santa Rosa Valley CDP, California","3180","357","3101","351","18","28","251","183","700","259","732","280","885","259","515","149","79","86","23","34","0","12","56","78","0","12","0","12","0","12"
"1600000US0670336","Sattley CDP, California","77","60","77","60","0","12","0","12","34","45","0","12","0","12","43","44","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0670140","Santa Susana CDP, California","1044","242","786","250","24","39","20","32","63","65","304","170","203","160","172","103","258","122","0","12","68","109","80","62","102","104","0","12","8","13"
"1600000US0670266","Saranap CDP, California","6453","652","4613","664","138","183","327","212","1064","398","1052","409","1028","363","1004","323","1840","387","291","222","152","111","1066","367","314","246","17","28","0","17"
"1600000US0670322","Saticoy CDP, California","1201","357","560","255","0","12","140","158","74","79","64","99","107","127","175","103","641","321","0","12","0","12","196","208","286","327","159","173","0","12"
"1600000US0670518","Scotia CDP, California","602","232","0","12","0","12","0","12","0","12","0","12","0","12","0","12","602","232","0","12","188","150","258","155","99","78","6","9","51","82"
"1600000US0670644","Seacliff CDP, California","3201","343","1867","292","14","15","162","130","476","185","647","217","356","166","212","96","1334","251","109","95","165","97","633","184","248","146","179","149","0","12"
"1600000US0670712","Sea Ranch CDP, California","1161","189","843","177","10","16","61","58","90","75","328","127","171","98","183","131","318","141","0","12","89","104","165","140","64","83","0","12","0","12"
"1600000US0670966","Sequoia Crest CDP, California","28","42","28","42","0","12","28","42","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0671000","Sereno del Mar CDP, California","82","51","40","40","0","12","0","12","0","12","20","29","20","27","0","12","42","29","23","31","0","12","0","12","19","28","0","12","0","12"
"1600000US0671078","Seville CDP, California","691","264","247","146","0","12","53","102","0","12","135","122","7","11","52","43","444","200","59","90","60","77","260","138","26","25","31","65","8","10"
"1600000US0671218","Shasta CDP, California","1804","286","1554","237","73","107","38","53","370","168","415","128","397","178","261","119","250","211","9","15","0","12","94","63","136","198","0","12","11","16"
"1600000US0671362","Shell Ridge CDP, California","1281","374","1281","374","57","109","180","201","252","273","356","216","283","154","153","119","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0671372","Shelter Cove CDP, California","501","251","329","155","46","77","38","60","25","33","157","96","29","55","34","54","172","202","0","12","72","104","100","157","0","12","0","12","0","12"
"1600000US0600135","Acalanes Ridge CDP, California","889","298","837","297","0","12","0","12","246","197","321","203","147","95","123","111","52","91","52","91","0","12","0","12","0","12","0","12","0","12"
"1600000US0600156","Acampo CDP, California","294","244","168","190","67","106","0","12","0","12","0","12","101","155","0","12","126","171","0","12","0","12","0","12","126","171","0","12","0","12"
"1600000US0600310","Adin CDP, California","169","93","129","84","0","12","0","12","0","12","0","12","79","75","50","37","40","49","0","12","0","12","0","12","40","49","0","12","0","12"
"1600000US0600450","Agua Dulce CDP, California","3728","605","3588","627","0","12","242","187","494","202","1258","505","828","359","766","400","140","108","0","12","0","12","111","107","20","33","0","12","9","14"
"1600000US0600464","Aguanga CDP, California","835","356","528","249","0","12","0","12","173","129","47","106","181","170","127","172","307","264","0","12","115","178","159","190","0","12","33","52","0","12"
"1600000US0600478","Ahwahnee CDP, California","2448","593","1801","528","53","88","5","7","322","157","495","227","438","235","488","431","647","463","247","322","196","313","138","145","0","12","66","76","0","12"
"1600000US0600535","Airport CDP, California","1222","386","565","411","0","12","0","12","214","259","243","283","71","88","37","38","657","239","145","160","254","196","205","130","46","53","7","12","0","12"
"1600000US0600716","Albion CDP, California","144","115","144","115","0","12","32","49","0","12","0","12","97","104","15","25","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0600786","Alderpoint CDP, California","157","125","130","146","0","12","0","12","0","12","22","35","89","140","19","30","27","45","0","12","0","12","0","12","0","12","0","12","27","45"
"1600000US0600898","Alhambra Valley CDP, California","739","251","676","272","28","43","20","32","124","144","162","222","141","108","201","98","63","78","0","12","46","73","0","12","0","12","0","12","17","28"
"1600000US0600982","Alleghany CDP, California","30","45","30","45","0","12","0","12","0","12","0","12","30","45","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0600996","Allendale CDP, California","1362","308","1362","308","0","12","47","45","297","138","370","235","281","163","367","124","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0601010","Allensworth CDP, California","527","125","222","89","0","12","0","12","42","38","157","79","19","23","4","6","305","105","63","67","49","40","66","35","89","59","31","26","7","12"
"1600000US0601276","Alta CDP, California","465","123","350","103","0","12","0","12","53","38","127","71","71","54","99","54","115","90","0","12","23","25","64","81","0","12","0","12","28","30"
"1600000US0601416","Alto CDP, California","765","253","382","232","0","12","0","12","19","29","238","226","71","82","54","86","383","214","35","54","0","12","153","136","82","107","24","47","89","139"
"1600000US0602028","Anchor Bay CDP, California","314","136","314","136","0","12","0","12","86","76","66","63","72","79","90","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0602210","Antelope CDP, California","47205","1259","31013","1633","541","307","2269","767","7623","1341","13191","1565","5756","839","1633","445","16192","1656","1436","593","3293","935","7662","1207","3012","865","778","623","11","16"
"1600000US0602294","Anza CDP, California","3151","990","2103","852","0","12","37","43","611","626","1170","642","94","102","191","177","1048","560","0","12","59","68","851","542","91","93","22","37","25","39"
"1600000US0602910","Artois CDP, California","292","129","151","79","0","12","39","57","0","12","112","57","0","12","0","12","141","110","17","25","0","12","124","115","0","12","0","12","0","12"
"1600000US0603026","Aspen Springs CDP, California","67","80","67","80","0","12","0","12","0","12","22","35","45","71","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1600000US0603205","Auburn Lake Trails CDP, California","3499","479","2842","407","49","55","189","130","1061","383","718","282","527","246","298","192","657","391","0","12","60","99","541","403","56","97","0","12","0","12"
"1600000US0603512","Baker CDP, California","601","162","216","123","30","46","0","12","46","68","128","134","6","9","6","10","385","150","20","24","68","64","268","145","24","29","5","8","0","12"
"1600000US0603694","Ballard CDP, California","473","193","329","112","6","10","19","21","27","35","104","64","90","67","83","56","144","166","7","10","24","25","6","8","9","15","98","163","0","12"
